Symbol,Name
NVDA,Nvidia
MSFT,Microsoft
AAPL,Apple Inc.
AMZN,Amazon
META,Meta Platforms
AVGO,Broadcom Inc.
GOOGL,Alphabet Inc. (Class A)
TSLA,"Tesla, Inc."
GOOG,Alphabet Inc. (Class C)
NFLX,Netflix
PLTR,Palantir Technologies
COST,Costco
ASML,ASML Holding
AMD,Advanced Micro Devices Inc.
CSCO,Cisco
AZN,AstraZeneca
TMUS,T-Mobile US
APP,Applovin Corp
LIN,Linde plc
MU,Micron Technology
SHOP,Shopify
PEP,PepsiCo
PDD,PDD Holdings
INTU,Intuit
QCOM,Qualcomm
LRCX,Lam Research
INTC,Intel
BKNG,Booking Holdings
AMAT,Applied Materials
TXN,Texas Instruments
ARM,Arm Holdings
AMGN,Amgen
ISRG,Intuitive Surgical
ADBE,Adobe Inc.
KLAC,KLA Corporation
PANW,Palo Alto Networks
GILD,Gilead Sciences
HON,Honeywell
CRWD,CrowdStrike
ADI,Analog Devices
ADP,ADP
DASH,DoorDash
MELI,MercadoLibre
CMCSA,Comcast
CEG,Constellation Energy
VRTX,Vertex Pharmaceuticals
MSTR,MicroStrategy Inc.
SBUX,Starbucks
CDNS,Cadence Design Systems
ORLY,O'Reilly Automotive
SNPS,Synopsys
CTAS,Cintas
MDLZ,Mondelez International
MRVL,Marvell Technology
ABNB,Airbnb
MAR,Marriott International
ADSK,Autodesk
TRI,Thomson Reuters Corporation
MNST,Monster Beverage
FTNT,Fortinet
CSX,CSX Corporation
PYPL,PayPal
REGN,Regeneron Pharmaceuticals
WDAY,"Workday, Inc."
AEP,American Electric Power
NXPI,NXP Semiconductors
AXON,Axon Enterprise Inc.
FAST,Fastenal
ROP,Roper Technologies
DDOG,Datadog
PCAR,Paccar
ROST,Ross Stores
IDXX,Idexx Laboratories
EA,Electronic Arts
ZS,Zscaler
WBD,Warner Bros. Discovery
BKR,Baker Hughes
TTWO,Take-Two Interactive
XEL,Xcel Energy
EXC,Exelon
PAYX,Paychex
CPRT,Copart
FANG,Diamondback Energy
CCEP,Coca-Cola Europacific Partners
TEAM,Atlassian
CHTR,Charter Communications
MCHP,Microchip Technology
CSGP,CoStar Group
KDP,Keurig Dr Pepper
GEHC,GE HealthCare
VRSK,Verisk
CTSH,Cognizant
KHC,Kraft Heinz
ODFL,Old Dominion Freight Line
DXCM,DexCom
TTD,Trade Desk (The)
BIIB,Biogen
LULU,Lululemon Athletica
CDW,CDW Corporation
GFS,GlobalFoundries
ON,Onsemi
