Symbol,Name
GS,"The Goldman Sachs Group, Inc."
CAT,Caterpillar Inc.
MSFT,Microsoft Corporation
HD,"The Home Depot, Inc."
SHW,Sherwin-Williams
AMGN,Amgen Inc.
AXP,American Express Company
V,Visa Inc.
MCD,McDonald's Corporation
JPM,JPMorgan Chase & Co.
TRV,"The Travelers Companies, Inc."
IBM,International Business Machines Corporation
AAPL,Apple Inc.
UNH,UnitedHealth Group Incorporated
BA,The Boeing Company
HON,Honeywell International Inc.
JNJ,Johnson & Johnson
AMZN,"Amazon.com, Inc.amazon.com"
CRM,"Salesforce, Inc."
CVX,Chevron Corporation
NVDA,Nvidia
MMM,3M Company
PG,The Procter & Gamble Company
WMT,Walmart Inc.
MRK,"Merck & Co., Inc."
DIS,The Walt Disney Company
CSCO,"Cisco Systems, Inc."
KO,The Coca-Cola Company
NKE,"Nike, Inc."
VZ,Verizon Communications Inc.
