Symbol,Name
AA,Alcoa Inc
AMZN,"Amazon.com, Inc.amazon.com"
AXP,American Express Company
BA,The Boeing Company
BAC,Bank of America Corp
C,Citigroup Inc
CAT,Caterpillar Inc.
CVX,Chevron Corporation
DD,DuPont de Nemours Inc
DIS,The Walt Disney Company
GE,General Electric Co
GM,General Motors Corp
HD,"The Home Depot, Inc."
HPQ,Hewlett-Packard Co
IBM,International Business Machines Corporation
JNJ,Johnson & Johnson
JPM,JPMorgan Chase & Co.
KO,The Coca-Cola Company
MCD,McDonald's Corporation
MDLZ,Mondelez International Inc
MMM,3M Company
MRK,"Merck & Co., Inc."
MSFT,Microsoft Corporation
NVDA,Nvidia
PFE,Pfizer Inc
PG,The Procter & Gamble Company
SHW,Sherwin-Williams
T,AT&T Inc
UTX,United Technologies Corp
VZ,Verizon Communications Inc.
WMT,Walmart Inc.
XOM,Exxon Mobil Corp
