Symbol,Name
NVDA,Nvidia
MSFT,Microsoft
AAPL,Apple Inc.
AMZN,Amazon
META,Meta Platforms
AVGO,Broadcom Inc.
GOOGL,Alphabet Inc. (Class A)
GOOG,Alphabet Inc. (Class C)
TSLA,"Tesla, Inc."
NFLX,Netflix
PLTR,Palantir Technologies
COST,Costco
ASML,ASML Holding
TMUS,T-Mobile US
CSCO,Cisco
AMD,Advanced Micro Devices Inc.
AZN,AstraZeneca
LIN,Linde plc
APP,Applovin Corp
SHOP,Shopify
INTU,Intuit
PEP,PepsiCo
MU,Micron Technology
QCOM,Qualcomm
PDD,PDD Holdings
BKNG,Booking Holdings
LRCX,Lam Research
TXN,Texas Instruments
ISRG,Intuitive Surgical
AMAT,Applied Materials
AMGN,Amgen
ADBE,Adobe Inc.
ARM,Arm Holdings
GILD,Gilead Sciences
KLAC,KLA Corporation
INTC,Intel
PANW,Palo Alto Networks
HON,Honeywell
MELI,MercadoLibre
ADI,Analog Devices
CRWD,CrowdStrike
ADP,ADP
CMCSA,Comcast
DASH,DoorDash
CEG,Constellation Energy
CDNS,Cadence Design Systems
SBUX,Starbucks
VRTX,Vertex Pharmaceuticals
MSTR,MicroStrategy Inc.
SNPS,Synopsys
ORLY,O'Reilly Automotive
MDLZ,Mondelez International
CTAS,Cintas
ABNB,Airbnb
TRI,Thomson Reuters
MAR,Marriott International
ADSK,Autodesk
FTNT,Fortinet
PYPL,PayPal
MRVL,Marvell Technology
CSX,CSX Corporation
WDAY,"Workday, Inc."
MNST,Monster Beverage
AXON,Axon Enterprise Inc.
REGN,Regeneron Pharmaceuticals
AEP,American Electric Power
NXPI,NXP Semiconductors
FAST,Fastenal
ROP,Roper Technologies
PCAR,Paccar
IDXX,Idexx Laboratories
WBD,Warner Bros. Discovery
BKR,Baker Hughes
DDOG,Datadog
ROST,Ross Stores
TTWO,Take-Two Interactive
PAYX,Paychex
ZS,Zscaler
EXC,Exelon
CPRT,Copart
TEAM,Atlassian
EA,Electronic Arts
XEL,Xcel Energy
FANG,Diamondback Energy
CCEP,Coca-Cola Europacific Partners
CHTR,Charter Communications
CSGP,CoStar Group
KDP,Keurig Dr Pepper
MCHP,Microchip Technology
GEHC,GE HealthCare
VRSK,Verisk
CTSH,Cognizant
KHC,Kraft Heinz
ODFL,Old Dominion Freight Line
DXCM,DexCom
TTD,Trade Desk (The)
CDW,CDW Corporation
ON,Onsemi
LULU,Lululemon Athletica
BIIB,Biogen
GFS,GlobalFoundries
