Symbol,Name
NVDA,Nvidia
MSFT,Microsoft
AAPL,Apple Inc.
AMZN,Amazon
META,Meta Platforms
AVGO,Broadcom Inc.
GOOGL,Alphabet Inc. (Class A)
GOOG,Alphabet Inc. (Class C)
TSLA,"Tesla, Inc."
NFLX,Netflix
PLTR,Palantir Technologies
COST,Costco
ASML,ASML Holding
AMD,Advanced Micro Devices Inc.
CSCO,Cisco
AZN,AstraZeneca
TMUS,T-Mobile US
LIN,Linde plc
MU,Micron Technology
PEP,PepsiCo
APP,Applovin Corp
SHOP,Shopify
INTU,Intuit
PDD,PDD Holdings
ARM,Arm Holdings
LRCX,Lam Research
QCOM,Qualcomm
AMAT,Applied Materials
BKNG,Booking Holdings
INTC,Intel
TXN,Texas Instruments
AMGN,Amgen
ISRG,Intuitive Surgical
GILD,Gilead Sciences
PANW,Palo Alto Networks
ADBE,Adobe Inc.
KLAC,KLA Corporation
HON,Honeywell
CRWD,CrowdStrike
CEG,Constellation Energy
ADI,Analog Devices
DASH,DoorDash
ADP,ADP
CMCSA,Comcast
MELI,MercadoLibre
VRTX,Vertex Pharmaceuticals
SBUX,Starbucks
CDNS,Cadence Design Systems
ORLY,O'Reilly Automotive
MSTR,MicroStrategy Inc.
SNPS,Synopsys
MDLZ,Mondelez International
CTAS,Cintas
ABNB,Airbnb
MRVL,Marvell Technology
MAR,Marriott International
TRI,Thomson Reuters Corporation
MNST,Monster Beverage
CSX,CSX Corporation
PYPL,PayPal
ADSK,Autodesk
FTNT,Fortinet
WDAY,"Workday, Inc."
AEP,American Electric Power
REGN,Regeneron Pharmaceuticals
DDOG,Datadog
ROP,Roper Technologies
AXON,Axon Enterprise Inc.
NXPI,NXP Semiconductors
IDXX,Idexx Laboratories
ROST,Ross Stores
EA,Electronic Arts
PCAR,Paccar
FAST,Fastenal
XEL,Xcel Energy
ZS,Zscaler
EXC,Exelon
TTWO,Take-Two Interactive
PAYX,Paychex
WBD,Warner Bros. Discovery
BKR,Baker Hughes
CPRT,Copart
TEAM,Atlassian
FANG,Diamondback Energy
CCEP,Coca-Cola Europacific Partners
CHTR,Charter Communications
KDP,Keurig Dr Pepper
MCHP,Microchip Technology
VRSK,Verisk
GEHC,GE HealthCare
CTSH,Cognizant
CSGP,CoStar Group
KHC,Kraft Heinz
ODFL,Old Dominion Freight Line
DXCM,DexCom
TTD,Trade Desk (The)
BIIB,Biogen
ON,Onsemi
LULU,Lululemon Athletica
CDW,CDW Corporation
GFS,GlobalFoundries
