Symbol,Name
A (Anaco),Anaconda Co
AA,Alcoa Inc
AAF,American Air Filter Inc
AAV,Avatex Corp (Old)
ABC (Bro.),American Broadcasting Cos Inc
ABI,Applied Biosystems Inc.
ABT,Abbott Laboratories
ACF (ACF),ACF Industries Inc
ACKH,Armstrong Holding Inc
ACV,Alberto-Culver Co.
ACY,American Cyanamid Co
AD (Ams),Amsted Industries Inc
AEP,American Electric Power
AET,Aetna Inc.
AFN,Amerifin Corp
AGC,American General Insurance Co
AGM (Ama),Amalgamated Sugar Co
AHM,H. F. Ahmanson & Co.
AHS,American Hospital Supply Corp
AL (Alc),Alcan Inc.
ALS (All),Allied Stores Corp
AMF,AMF Inc
AMO,American Motors Corp
AMP (Old),Amp Inc.
AMR (AMR),AMR Corp.
AMT (Acme),Acme-Cleveland Corp
AMX (AMA),AMAX Inc.
AN (Amoco),Amoco Corp.
ANR (Ame),American Natural Resource Co
ANV,Aeroquip Vickers Inc
APC (Alpha),Alpha Portland Inds Inc
APO,Apollo Global Management
AR (Asa),Asarco Inc.
ARC (Atl),Atlantic Richfield Co
ARMK,Aramark Corp
AS,Armco Inc.
ASA,ASA Gold & Precious Metals Ltd
ASC (Ame),American Stores Co.
AST (Ame),American Standard
AVP,Avon Products Inc
AXO,Akzona Inc
AXP,American Express
BA,Boeing
BAC,Bank of America
BAC (Old),BankAmerica Corp. (Old)
BAW,Babcock & Wilcox Co
BAX,Baxter International
BBL,Blue Bell Inc
BC,Brunswick Corp.
BCO,Brinks Co.
BCR,C. R. Bard Inc
BCW,Becor Western Inc
BDK,Black & Decker Manufacturing
BDX,Becton Dickinson
BEAM (Sun),Beam Suntory Inc
BEL (Bel),Belden Corp
BF,Budd Company
BFI,Browning Ferris Industries Inc
BFO,BestFoods
BGG,Briggs & Stratton Corp
BKB,Bankboston Corp.
BKI (Bek),Beker Industries Corp
BKO,Baker International Corp
BMY,Bristol Myers Squibb
BNI,Burlington Northern Santa Fe Corp
BNL,Beneficial Corp.
BNSSA,BNS Holding Inc
BRY (Bea),Beatrice Company
BS,Bethlehem Steel Corp
BT,Bankers Trust Corp.
BU,Brooklyn Union Gas Co
BUD (Anh),Anheuser-Busch Inc.
BUR,Burlington Industries Inc
BWA,BorgWarner Inc
BWN,Brown Company
BWY (Broa),Broadway Stores Inc
BX (Ben),Bendix Corp
C (Chrysler),Chrysler Corp.
CAL,Caleres Inc
CAT,Caterpillar Inc.
