Symbol,Name
GS,"The Goldman Sachs Group, Inc."
CAT,Caterpillar Inc.
MSFT,Microsoft Corporation
AXP,American Express Company
AMGN,Amgen Inc.
HD,"The Home Depot, Inc."
SHW,Sherwin-Williams
V,Visa Inc.
UNH,UnitedHealth Group Incorporated
JPM,JPMorgan Chase & Co.
MCD,McDonald's Corporation
IBM,International Business Machines Corporation
TRV,"The Travelers Companies, Inc."
AAPL,Apple Inc.
CRM,"Salesforce, Inc."
AMZN,"Amazon.com, Inc.amazon.com"
JNJ,Johnson & Johnson
NVDA,Nvidia
HON,Honeywell International Inc.
BA,The Boeing Company
MMM,3M Company
CVX,Chevron Corporation
PG,The Procter & Gamble Company
DIS,The Walt Disney Company
WMT,Walmart Inc.
MRK,"Merck & Co., Inc."
CSCO,"Cisco Systems, Inc."
KO,The Coca-Cola Company
NKE,"Nike, Inc."
VZ,Verizon Communications Inc.
