Symbol,Name
GS,"The Goldman Sachs Group, Inc."
CAT,Caterpillar Inc.
MSFT,Microsoft Corporation
HD,"The Home Depot, Inc."
SHW,Sherwin-Williams
AXP,American Express Company
AMGN,Amgen Inc.
V,Visa Inc.
MCD,McDonald's Corporation
JPM,JPMorgan Chase & Co.
IBM,International Business Machines Corporation
TRV,"The Travelers Companies, Inc."
UNH,UnitedHealth Group Incorporated
AAPL,Apple Inc.
AMZN,"Amazon.com, Inc.amazon.com"
JNJ,Johnson & Johnson
BA,The Boeing Company
HON,Honeywell International Inc.
CRM,"Salesforce, Inc."
NVDA,Nvidia
CVX,Chevron Corporation
MMM,3M Company
PG,The Procter & Gamble Company
WMT,Walmart Inc.
MRK,"Merck & Co., Inc."
DIS,The Walt Disney Company
CSCO,"Cisco Systems, Inc."
KO,The Coca-Cola Company
NKE,"Nike, Inc."
VZ,Verizon Communications Inc.
