Symbol,Name
GS,"The Goldman Sachs Group, Inc."
CAT,Caterpillar Inc.
MSFT,Microsoft Corporation
HD,"The Home Depot, Inc."
AXP,American Express Company
SHW,Sherwin-Williams
V,Visa Inc.
UNH,UnitedHealth Group Incorporated
JPM,JPMorgan Chase & Co.
IBM,International Business Machines Corporation
MCD,McDonald's Corporation
AMGN,Amgen Inc.
AAPL,Apple Inc.
TRV,"The Travelers Companies, Inc."
CRM,"Salesforce, Inc."
AMZN,"Amazon.com, Inc.amazon.com"
NVDA,Nvidia
HON,Honeywell International Inc.
BA,The Boeing Company
JNJ,Johnson & Johnson
MMM,3M Company
CVX,Chevron Corporation
PG,The Procter & Gamble Company
DIS,The Walt Disney Company
WMT,Walmart Inc.
MRK,"Merck & Co., Inc."
CSCO,"Cisco Systems, Inc."
KO,The Coca-Cola Company
NKE,"Nike, Inc."
VZ,Verizon Communications Inc.
