Symbol,Name
AAPL,Apple Inc.
ACCOB,Adolph Coors Company
ADBE,Adobe Inc.
ADCT,ADC Telecommunications Inc
ADSK,Autodesk
AES,AES Corp
AKLM,Acclaim Entertainment Inc
ALEX,Alexander & Baldwin Inc
ALTR (Alt),Altera Corp.
AM,American Greetings Corp
AMAT,Applied Materials
AMGN,Amgen
ANDW,Andrew Corp
APCC,American Power Conversion Corp
APP,Applovin Corp
ARM,Arm Holdings
ASAI,"Atlantic Southeast Airlines, Inc."
ASCL,Ascential Software
ASTA,AST Research Inc
ATML,Atmel Corp
AXON,Axon Enterprise Inc.
BAY,Bay Networks Inc
BGEN,Biogen NV
BMC,BMC Software Inc
BMET,Biomet Inc
BOBE,Bob Evans Farms Inc
CBRL,Cracker Barrel Old Country Store Inc
CHIR,Chiron Corp
CHRS (Char),"Charming Shoppes, Inc."
CMCSK (Old),Comcast Corp (Old)
CNTO,Centocor Inc
COMS,3Com Corp
COST,Costco
CPWR,Compuware Corp
CRUS,Cirrus Logic Inc
CSCO,Cisco
CTAS,Cintas
DELL (Old),"Dell, Inc. (Old)"
DIGI,DSC Communications Corp
DZB,Delhaize America Inc
EA,Electronic Arts
EDCI,EDCI Holdings Inc
FHCC,First Health Group Corp
GENZ,Genzyme Corp
GIDL,Giddings & Lewis Inc
HBOC,HBO & Co
HONI,Hon Industries Inc.
INEL,Intelligent Electronics Inc
INTC,Intel
JAVA,Sun Microsystems
JBHT,J. B. Hunt Transport Services Inc
JWN,Nordstrom Inc
KELYA,Kelly Services Inc
KLAC,KLA Corporation
LLTC,Linear Technology Corp
LRCX,Lam Research
MCIC,MCI Communications Corp
MFST,MFS Communications Inc
MKC,McCormick & Company Inc
MLKN,MillerKnoll Inc
MMED,MultiMedia Inc
MOLX,Molex Inc
MSFT,Microsoft
MSTR,MicroStrategy Inc.
NDSN,Nordson Corp
NOVL,Novell Inc
NWA,Nortwest Airlines
NXTL,Nextel Communications Inc
ORCL,Oracle Corp
OSI (Res),OSI Restaurant Partners
PAGE,Paging Network Inc
PAYX,Paychex
PCAR,Paccar
PHB,Pioneer HI Bred International Inc
PHSYB,Pacificare Health Systems Inc Share
PLTR,Palantir Technologies
PRGO,Perrigo Company Plc
PTC,PTC Inc
QCOM,Qualcomm
QMCO,Quantum Corp
ROAD (Con),"Roadway Services, Inc."
RPM,RPM Int'l Inc
SHLM,A Schulman Inc
SHOP,Shopify
SIAL,Sigma-Aldrich Corp
SKYT,Skytel Comm's Inc
SPLS,Staples Inc
STJ,St. Jude Medical Inc
STRM (Stra),"StrataCom, Inc."
SVC (Ste),"Stewart & Stevenson Services, Inc."
SXCL,Steel Excel Inc
SY,Sybase Inc
SYK,Stryker Corp
TCOMA,Tele Communications Inc
TECUA,Tecumseh Products Co
TLAB,Tellabs Inc
TSN,Tyson Foods Inc Class A
USHC,United States Healthcare Inc
USRX,US Robotics Corp
VCELA,Vanguard Cellular Systems Inc
VKNG,Viking Office Products Inc
WCOM,WorldCom Inc
WLL (Wil),"Willamette Industries, Inc."
WOR,Worthington Industries Inc
XLNX,Xilinx Inc
YRCW,YRC Worldwide Inc
