Symbol,Name
NVDA,Nvidia
AAPL,Apple Inc.
MSFT,Microsoft
AMZN,Amazon
GOOGL,Alphabet Inc. (Class A)
AVGO,Broadcom Inc.
GOOG,Alphabet Inc. (Class C)
META,Meta Platforms
TSLA,"Tesla, Inc."
NFLX,Netflix
PLTR,Palantir Technologies
COST,Costco
ASML,ASML Holding
AMD,Advanced Micro Devices Inc.
CSCO,Cisco
MU,Micron Technology
AZN,AstraZeneca
TMUS,T-Mobile US
APP,Applovin Corp
LRCX,Lam Research
SHOP,Shopify
ISRG,Intuitive Surgical
LIN,Linde plc
PDD,PDD Holdings
PEP,PepsiCo
AMAT,Applied Materials
QCOM,Qualcomm
INTC,Intel
INTU,Intuit
AMGN,Amgen
ARM,Arm Holdings
KLAC,KLA Corporation
BKNG,Booking Holdings
GILD,Gilead Sciences
PANW,Palo Alto Networks
TXN,Texas Instruments
CRWD,CrowdStrike
ADBE,Adobe Inc.
HON,Honeywell
ADI,Analog Devices
CEG,Constellation Energy
VRTX,Vertex Pharmaceuticals
MELI,MercadoLibre
ADP,ADP
CMCSA,Comcast
SBUX,Starbucks
CDNS,Cadence Design Systems
DASH,DoorDash
ORLY,O'Reilly Automotive
MRVL,Marvell Technology
MAR,Marriott International
CTAS,Cintas
SNPS,Synopsys
ABNB,Airbnb
MDLZ,Mondelez International
DDOG,Datadog
REGN,Regeneron Pharmaceuticals
MNST,Monster Beverage
MSTR,MicroStrategy Inc.
AEP,American Electric Power
CSX,CSX Corporation
ADSK,Autodesk
FTNT,Fortinet
PYPL,PayPal
WDAY,"Workday, Inc."
TRI,Thomson Reuters Corporation
WBD,Warner Bros. Discovery
IDXX,Idexx Laboratories
ROST,Ross Stores
ZS,Zscaler
PCAR,Paccar
NXPI,NXP Semiconductors
EA,Electronic Arts
ROP,Roper Technologies
BKR,Baker Hughes
XEL,Xcel Energy
FAST,Fastenal
AXON,Axon Enterprise Inc.
EXC,Exelon
TTWO,Take-Two Interactive
TEAM,Atlassian
FANG,Diamondback Energy
CCEP,Coca-Cola Europacific Partners
CPRT,Copart
PAYX,Paychex
KDP,Keurig Dr Pepper
CTSH,Cognizant
GEHC,GE HealthCare
MCHP,Microchip Technology
VRSK,Verisk
KHC,Kraft Heinz
ODFL,Old Dominion Freight Line
CSGP,CoStar Group
CHTR,Charter Communications
BIIB,Biogen
DXCM,DexCom
TTD,Trade Desk (The)
LULU,Lululemon Athletica
ON,Onsemi
GFS,GlobalFoundries
CDW,CDW Corporation
