Symbol,Name
NVDA,Nvidia
AAPL,Apple Inc.
MSFT,Microsoft
AMZN,Amazon
GOOGL,Alphabet Inc. (Class A)
GOOG,Alphabet Inc. (Class C)
META,Meta Platforms
TSLA,"Tesla, Inc."
AVGO,Broadcom Inc.
PLTR,Palantir Technologies
NFLX,Netflix
ASML,ASML Holding
COST,Costco
AMD,Advanced Micro Devices Inc.
CSCO,Cisco
AZN,AstraZeneca
MU,Micron Technology
APP,Applovin Corp
TMUS,T-Mobile US
SHOP,Shopify
PEP,PepsiCo
AMAT,Applied Materials
ISRG,Intuitive Surgical
LIN,Linde plc
LRCX,Lam Research
QCOM,Qualcomm
INTU,Intuit
AMGN,Amgen
BKNG,Booking Holdings
INTC,Intel
TXN,Texas Instruments
KLAC,KLA Corporation
GILD,Gilead Sciences
PDD,PDD Holdings
ADBE,Adobe Inc.
ADI,Analog Devices
PANW,Palo Alto Networks
HON,Honeywell
ARM,Arm Holdings
CRWD,CrowdStrike
VRTX,Vertex Pharmaceuticals
CMCSA,Comcast
CEG,Constellation Energy
ADP,ADP
MELI,MercadoLibre
SBUX,Starbucks
DASH,DoorDash
SNPS,Synopsys
CDNS,Cadence Design Systems
MAR,Marriott International
ABNB,Airbnb
REGN,Regeneron Pharmaceuticals
ORLY,O'Reilly Automotive
CTAS,Cintas
MNST,Monster Beverage
WBD,Warner Bros. Discovery
MRVL,Marvell Technology
MDLZ,Mondelez International
CSX,CSX Corporation
ADSK,Autodesk
AEP,American Electric Power
FTNT,Fortinet
ROST,Ross Stores
TRI,Thomson Reuters Corporation
PCAR,Paccar
WDAY,"Workday, Inc."
NXPI,NXP Semiconductors
PYPL,PayPal
IDXX,Idexx Laboratories
EA,Electronic Arts
ROP,Roper Technologies
FAST,Fastenal
DDOG,Datadog
MSTR,MicroStrategy Inc.
TTWO,Take-Two Interactive
BKR,Baker Hughes
EXC,Exelon
FANG,Diamondback Energy
AXON,Axon Enterprise Inc.
XEL,Xcel Energy
TEAM,Atlassian
PAYX,Paychex
CCEP,Coca-Cola Europacific Partners
CTSH,Cognizant
KDP,Keurig Dr Pepper
CPRT,Copart
GEHC,GE HealthCare
ZS,Zscaler
MCHP,Microchip Technology
ODFL,Old Dominion Freight Line
VRSK,Verisk
KHC,Kraft Heinz
CSGP,CoStar Group
CHTR,Charter Communications
DXCM,DexCom
BIIB,Biogen
LULU,Lululemon Athletica
ON,Onsemi
GFS,GlobalFoundries
CDW,CDW Corporation
TTD,Trade Desk (The)
