Symbol,Name
AA,Alcoa Inc
AMZN,"Amazon.com, Inc.amazon.com"
AXP,American Express Company
BA,The Boeing Company
CAT,Caterpillar Inc.
CVX,Chevron Corporation
DD,DuPont de Nemours Inc
DIS,The Walt Disney Company
EK,Eastman Kodak Co
GE,General Electric Co
GM,General Motors Corp
GT,Goodyear Tire & Rubber Co
HON,Honeywell International Inc.
HPQ,Hewlett-Packard Co
IBM,International Business Machines Corporation
IP,International Paper Co
JNJ,Johnson & Johnson
JPM,JPMorgan Chase & Co.
KO,The Coca-Cola Company
MCD,McDonald's Corporation
MMM,3M Company
MO,Altria Group Inc
MRK,"Merck & Co., Inc."
NVDA,Nvidia
PG,The Procter & Gamble Company
S (Sears),Sears Roebuck & Co
SHW,Sherwin-Williams
T (Old),AT&T Corp (Old)
UK,Union Carbide Corp
UTX,United Technologies Corp
WMT,Walmart Inc.
XOM,Exxon Mobil Corp
