Symbol,Name
ALV.DE,Allianz SE
AROG.DE,Karstadt
BAS.DE,BASF SE
BAYN.DE,Bayer AG
BBAG.DE,Deutsche Babcock
BMW.DE,Bayerische Motoren Werke AG
CBK.DE,Commerzbank AG
CON.DE,Continental AG
DBK.DE,Deutsche Bank AG
DGX.DE,Degussa
DRB.DE,Dresdner Bank
EOAN.DE,E.ON SE
FDN.DE,Feldmühle Nobel
HEN3.DE,Henkel AG & Co KGaA
HST.DE,Hoechst
HYP.DE,Bayer. Hypo.- und Wechsel-Bank
KFH.DE,Kaufhof
LHA.DE,Deutsche Lufthansa
LIN.DE,Linde
MAN.DE,MAN
MBG.DE,Mercedes-Benz Group AG
MMN.DE,Mannesmann
NIX3.DE,Nixdorf
RWE.DE,RWE AG
SHC.DE,Schering
SIE.DE,Siemens AG
TKA.DE,Thyssen
VBH.DE,Bayerische Vereinsbank
VOW3.DE,Volkswagen AG
