Symbol,Name
NVDA,Nvidia
MSFT,Microsoft
AAPL,Apple Inc.
AMZN,Amazon
META,Meta Platforms
AVGO,Broadcom Inc.
GOOGL,Alphabet Inc. (Class A)
GOOG,Alphabet Inc. (Class C)
TSLA,"Tesla, Inc."
NFLX,Netflix
PLTR,Palantir Technologies
COST,Costco
ASML,ASML Holding
AMD,Advanced Micro Devices Inc.
CSCO,Cisco
AZN,AstraZeneca
TMUS,T-Mobile US
MU,Micron Technology
PEP,PepsiCo
LIN,Linde plc
APP,Applovin Corp
SHOP,Shopify
AMAT,Applied Materials
ARM,Arm Holdings
PDD,PDD Holdings
INTU,Intuit
LRCX,Lam Research
QCOM,Qualcomm
INTC,Intel
BKNG,Booking Holdings
AMGN,Amgen
TXN,Texas Instruments
ISRG,Intuitive Surgical
GILD,Gilead Sciences
KLAC,KLA Corporation
PANW,Palo Alto Networks
ADBE,Adobe Inc.
HON,Honeywell
CEG,Constellation Energy
CRWD,CrowdStrike
ADI,Analog Devices
DASH,DoorDash
ADP,ADP
CMCSA,Comcast
VRTX,Vertex Pharmaceuticals
MELI,MercadoLibre
SBUX,Starbucks
CDNS,Cadence Design Systems
ORLY,O'Reilly Automotive
MSTR,MicroStrategy Inc.
SNPS,Synopsys
MDLZ,Mondelez International
MRVL,Marvell Technology
ABNB,Airbnb
CTAS,Cintas
TRI,Thomson Reuters Corporation
MAR,Marriott International
CSX,CSX Corporation
MNST,Monster Beverage
ADSK,Autodesk
AEP,American Electric Power
FTNT,Fortinet
PYPL,PayPal
WDAY,"Workday, Inc."
REGN,Regeneron Pharmaceuticals
NXPI,NXP Semiconductors
ROP,Roper Technologies
DDOG,Datadog
AXON,Axon Enterprise Inc.
IDXX,Idexx Laboratories
ROST,Ross Stores
EA,Electronic Arts
PCAR,Paccar
FAST,Fastenal
XEL,Xcel Energy
TTWO,Take-Two Interactive
EXC,Exelon
ZS,Zscaler
PAYX,Paychex
WBD,Warner Bros. Discovery
BKR,Baker Hughes
CPRT,Copart
FANG,Diamondback Energy
CCEP,Coca-Cola Europacific Partners
TEAM,Atlassian
KDP,Keurig Dr Pepper
CHTR,Charter Communications
MCHP,Microchip Technology
GEHC,GE HealthCare
CTSH,Cognizant
VRSK,Verisk
CSGP,CoStar Group
KHC,Kraft Heinz
ODFL,Old Dominion Freight Line
DXCM,DexCom
TTD,Trade Desk (The)
ON,Onsemi
BIIB,Biogen
CDW,CDW Corporation
LULU,Lululemon Athletica
GFS,GlobalFoundries
