Symbol,Name
ALV.DE,Allianz SE
AROG.DE,Karstadt
BAS.DE,BASF SE
BAYN.DE,Bayer AG
BMW.DE,Bayerische Motoren Werke AG
CBK.DE,Commerzbank AG
CON.DE,Continental AG
DBK.DE,Deutsche Bank AG
DGX.DE,Degussa
DRB.DE,Dresdner Bank
EOAN.DE,E.ON SE
HEN3.DE,Henkel AG & Co KGaA
HST.DE,Hoechst
HYP.DE,Bayer. Hypo.- und Wechsel-Bank
KFH.DE,Kaufhof
LHA.DE,Deutsche Lufthansa
LIN.DE,Linde
MAN.DE,MAN
MBG.DE,Mercedes-Benz Group AG
MET.DE,Metallgesellschaft
MMN.DE,Mannesmann
RWE.DE,RWE AG
SAP.DE,SAP SE
SHC.DE,Schering
SIE.DE,Siemens AG
TKA.DE,Thyssen
TUI1.DE,Preussag
VBH.DE,Bayerische Vereinsbank
VOW3.DE,Volkswagen AG
