Symbol,Name
GS,"The Goldman Sachs Group, Inc."
CAT,Caterpillar Inc.
MSFT,Microsoft Corporation
AXP,American Express Company
V,Visa Inc.
HD,"The Home Depot, Inc."
UNH,UnitedHealth Group Incorporated
JPM,JPMorgan Chase & Co.
SHW,Sherwin-Williams
AMGN,Amgen Inc.
MCD,McDonald's Corporation
IBM,International Business Machines Corporation
TRV,"The Travelers Companies, Inc."
AAPL,Apple Inc.
CRM,"Salesforce, Inc."
AMZN,"Amazon.com, Inc.amazon.com"
BA,The Boeing Company
JNJ,Johnson & Johnson
HON,Honeywell International Inc.
NVDA,Nvidia
CVX,Chevron Corporation
MMM,3M Company
PG,The Procter & Gamble Company
DIS,The Walt Disney Company
WMT,Walmart Inc.
MRK,"Merck & Co., Inc."
CSCO,"Cisco Systems, Inc."
KO,The Coca-Cola Company
NKE,"Nike, Inc."
VZ,Verizon Communications Inc.
