Symbol,Name
AAPL,Apple Inc.
ADBE,Adobe Inc.
ADSK,Autodesk
ALTR (Alt),Altera Corp.
AMAT,Applied Materials
AMGN,Amgen
AMZN,Amazon
APCC,American Power Conversion Corp
APOL,Apollo Education Group
APP,Applovin Corp
ARM,Arm Holdings
ATYT,ATI Technologies Inc.
AXON,Axon Enterprise Inc.
BB,BlackBerry Ltd
BBBY,Bed Bath & Beyond Inc
BEAS,BEA Systems Inc
BIIB,Biogen
BMET,Biomet Inc
BRCM,Broadcom Corp
CDWC,CDW Corp. (Old)
CELG,Celgene Corp
CHIR,Chiron Corp
CHKP,Check Point Software Technologies Ltd
CHRW,C.H. Robinson Worldwide Inc
CMCSA,Comcast
CMVT,Comverse Technology Inc
COST,Costco
CSCO,Cisco
CTAS,Cintas
CTSH,Cognizant
CTXS,Citrix Systems Inc
DELL (Old),"Dell, Inc. (Old)"
DISH,DISH Network Corp
DLTR,Dollar Tree Inc
EA,Electronic Arts
EBAY,eBay Inc
ERIC,Ericsson Telephone Company
ESRX,Express Scripts Holding Co
EXPD,Expeditors Int'l of Washington Inc
FAST,Fastenal
FISV,Fiserv Inc
FLEX,Flex Ltd
GENZ,Genzyme Corp
GILD,Gilead Sciences
GRMN,Garmin Ltd
IAC (Old),IAC/InterActiveCorp
INTC,Intel
INTU,Intuit
ISIL,Intersil Corp
JAVA,Sun Microsystems
JDSU,JDS Uniphase Corp.
JNPR,Juniper Networks Inc
KLAC,KLA Corporation
LAMR,Lamar Advertising Co
LBTYA,Liberty Global Plc Class A
LIFE (Tech),Life Technologies
LLTC,Linear Technology Corp
LNCR,Lincare Holdings Inc
LRCX,Lam Research
LVLT,Level 3 Comm's Inc
MCHP,Microchip Technology
MCIP,"MCI, Inc."
MEDI,Medimmune Inc
MERQ,Mercury Interactive Corp
MLNM,Millennium Pharmaceuticals Inc
MOLX,Molex Inc
MRVL,Marvell Technology
MSFT,Microsoft
MSTR,MicroStrategy Inc.
MXIM,Maxim Integrated Products Inc
NLOK,NortonLifeLock Inc
NTAP,NetApp Inc
NVLS (Nove),Novellus Systems Inc.
NXTL,Nextel Communications Inc
ORCL,Oracle Corp
PAYX,Paychex
PCAR,Paccar
PDCO,Patterson Companies
PETM,PetSmart Inc
PIXR,Pixar Inc
PLTR,Palantir Technologies
PRDO,Perdoceo Education Corp
QCOM,Qualcomm
QLGC,QLogic Corp
ROST,Ross Stores
SANM,Sanmina Corp
SBUX,Starbucks
SEBL,Siebel Systems Inc
SHLD,Sears Holdings Corp
SHOP,Shopify
SIAL,Sigma-Aldrich Corp
SIRI,Sirius XM Holdings Inc
SNDK,SanDisk Corp
SNPS,Synopsys
SPLS,Staples Inc
SSCCQ,Smurfit Stone Corp
TEVA,Teva Pharmaceutical Industries Ltd
TLAB,Tellabs Inc
TRI,Thomson Reuters
VMED,Virgin Media Inc
VRSN,VeriSign Inc
WFM,Whole Foods Market Inc
WYNN,Wynn Resorts Ltd
XLNX,Xilinx Inc
XMSR,XM Satellite Radio Holdings
XRAY,Dentsply Sirona Inc
YHOO,Yahoo! Inc
