Symbol,Name
AA,Alcoa Inc
AAPL,Apple Inc.
AAV,Avatex Corp (Old)
ABI,Applied Biosystems Inc.
ABS,Albertson's Inc.
ABT,Abbott Laboratories
ACKH,Armstrong Holding Inc
ACV,Alberto-Culver Co.
ACY,American Cyanamid Co
ADM,Archer Daniels Midland
ADP,Automatic Data Processing
AEP,American Electric Power
AET,Aetna Inc.
AGC,American General Insurance Co
AHM,H. F. Ahmanson & Co.
AIG,American International Group
AIT (Ame),Ameritech Corp.
AL (Alc),Alcan Inc.
AMD,Advanced Micro Devices
AMH (Amd),Amdahl Corp.
AMI (Ame),American Medical Holdings
AMP (Old),Amp Inc.
AMR (AMR),AMR Corp.
AMT (Acme),Acme-Cleveland Corp
AMX (AMA),AMAX Inc.
AN (Amoco),Amoco Corp.
ANDW,Andrew Corp.
ANV,Aeroquip Vickers Inc
APD,Air Products
APO,Apollo Global Management
AR (Asa),Asarco Inc.
ARC (Atl),Atlantic Richfield Co
AS,Armco Inc.
ASA,ASA Gold & Precious Metals Ltd
ASC (Ame),American Stores Co.
AST (Ame),American Standard
ATI,Allegheny Technologies Inc.
AVP,Avon Products Inc
AVY,Avery Dennison
AXP,American Express
BA,Boeing
BAC,Bank of America
BAC (Old),BankAmerica Corp. (Old)
BALL,Ball Corporation
BAX,Baxter International
BBI (Bar),Barnett Banks Inc.
BC,Brunswick Corp.
BCO,Brinks Co.
BCR,C. R. Bard Inc
BDK,Black & Decker Manufacturing
BDX,Becton Dickinson
BEAM (Sun),Beam Suntory Inc
BEV,Beverly Enterprises Inc.
BF.B,Brown–Forman
BFI,Browning Ferris Industries Inc
BFO,BestFoods
BGG,Briggs & Stratton Corp
BKB,Bankboston Corp.
BKR,Baker Hughes
BLS,BellSouth Corp.
BLY,Bally Entertainment Corp.
BMS,Bemis Company Inc
BMY,Bristol Myers Squibb
BNI,Burlington Northern Santa Fe Corp
BNL,Beneficial Corp.
BNSSA,BNS Holding Inc
BOL,Bausch & Lomb Inc.
BS,Bethlehem Steel Corp
BSET,Bassett Furniture Industries Inc
BT,Bankers Trust Corp.
BUD (Anh),Anheuser-Busch Inc.
BWY (Broa),Broadway Stores Inc
C (Chrysler),Chrysler Corp.
CA,CA Inc
CAG,Conagra Brands
CAL,Caleres Inc
CAT,Caterpillar Inc.
CB (Old),Chubb Corp. (Old)
CBB (Cal),Caliber System Inc
CBE,Cooper Industries plc
CBS (Inc),CBS Inc.
CBS (Old),CBS Corp. (Old)
CCB (Cap),Capital Cities/ABC Inc.
CCI (Citi),Citicorp Inc (Old)
CCK,Crown Holdings Inc
CEG (Old),Constellation Energy Group Inc (Old)
CEM,Chemfirst Inc
CEN,Ceridian Corp.
CG,Columbia Energy Group
CGP,Coastal Corp.
CHA,Champion International Corp
CHM,Champion Spark Plug
CHRS (Char),Charming Shoppes Inc.
CHU,Church's Fried Chicken Inc
CI,Cigna
CIC,Continental Corp
CKL,Clark Equipment Co
CL,Colgate-Palmolive
CLN,Coleman Co
CLO,Coleco Industries
CLX,Clorox
CMB,Chase Manhattan Corp. (Old)
CMCSK (Old),Comcast Corp (Old)
CMI,Cummins
CNA,CNA Financial Corp
CNG,Consolidated Natural Gas Co
CNP,CenterPoint Energy
CNW,Con-Way Inc.
CNW (Trans.),C&NW Corp
COIN,Coinbase Global
COP,ConocoPhillips
COT,Coltec Industries Inc
CPB,Campbell Soup Company
CPQ,Compaq Computer Corp
CR,Crane Co.
CRR (Con),Conrail Inc.
CRWD,CrowdStrike
CSC,Computer Sciences Corp.
CSP,Combustion Engineering Inc
CSR,Central & South West Corp
CSX,CSX Corporation
CTCO (Cro),Cross & Trecker Corp
CTX,Centex Corp.
CUE (Qua),Quantum Chemical Corp
CUL (Cul),Cullinet Software Inc
CVA,Covanta Holding Corp
CVS,CVS Health
CVX,Chevron Corporation
CYR,Cray Research Inc
D,Dominion Energy
DAL,Delta Air Lines
DAN,Dana Inc
DASH,DoorDash
DD,DuPont
DD (Old),DuPont Co (Old)
DDOG,Datadog
DDS,Dillard's Inc.
DE,Deere & Company
DEC,Digital Equipment Corp
DGN,Data General Corp.
DI,Dresser Industries Inc.
DIGI,DSC Communications Corp.
DIS,Walt Disney Company (The)
DJ,Dow Jones & Co. Inc.
DLX,Deluxe Corp.
DNA,Genentech Inc
DNB,Dun & Bradstreet Corp
DOV,Dover Corporation
DPT,Datapoint Corp
DTE,DTE Energy
DUK,Duke Energy
EAF,Emery Air Freight Corp
EC,Engelhard Corp.
ECH,Echlin Inc.
ED,Consolidated Edison
EFU,Eastern Enterprises
EIX,Edison International
EMR,Emerson Electric
ENRNQ,Enron Corp.
ERIE,Erie Indemnity
ESY,E-Systems Inc
ETN,Eaton Corporation
ETR,Entergy
EXC,Exelon
EXE,Expand Energy
F,Ford Motor Company
FBNI,Furniture Brands International
FBO,Federal Paper Board Inc
FCN (Fir),First Chicago NBD Corp
FDS (Fed),Federated Department Stores (Old)
FDX,FedEx
FE,FirstEnergy
FG (USF),USF&G Corp
FHP,Fort Howard Corp (Old)
FIN,Financial Corp Of America
FIR,Firestone Tire & Rubber Co
FJ,Fort James Corp.
FJCC,Fedders Corp
FL,Foot Locker Inc.
FLC,R&B Falcon Corp
FLE,Fleetwood Enterprises Inc
FLM,Fleming Companies
FMC,FMC Corp
FNB (Fir),First Chicago Corp. (Old)
FRC,First Republic Bank
FWLT,Foster Wheeler AG
G (Gil),Gillette Co.
GAP,The Great Atlantic & Pacific Tea Co
GCO,Genesco Inc
GD,General Dynamics
GDDY,GoDaddy
GE,GE Aerospace
GEB,Gerber Products Co
GEV,GE Vernova
GFS.A,Giant Food Inc.
GIS,General Mills
GLD (Gould),Gould Inc
GLW,Corning Inc.
GM,General Motors
GNN,Great Northern Nekoosa Corp
GOSHA,OshKosh B'gosh Inc.
GP,Georgia-Pacific Group
GPC,Genuine Parts Company
GPS,The Gap Inc
GQ,Grumman Corp
GR,Goodrich Corp.
GRA,W. R. Grace & Co
GRL,NextLevel Systems Inc
GSX,General Signal Corp
GT,The Goodyear Tire & Rubber Co
GTE (GTE),GTE Corp.
GWF,Great Western Financial Corp
GWO,Genesis Worldwide Inc
GWW,W. W. Grainger
H (Har),Harcourt General Inc.
HAL,Halliburton
HAS,Hasbro
HBJ,Harcourt Brace Jovanovich
HCA (Old),Hospital Corp of America
HD,Home Depot (The)
HDLM,Handleman Co.
HI (Hou),Household International Inc
HIA,Holiday Corp
HLT,Hilton Worldwide
HM,Homestake Mining Co
HMX,Hartmarx Corp
HNZ,H. J. Heinz Company
HON,Honeywell
HON (Old),Honeywell Inc. (Old)
HP,Helmerich & Payne Inc
HPC,Hercules Inc.
HPQ,HP Inc.
HRB,H&R Block Inc
HSH,Hillshire Brands Co
HSY,Hershey Company (The)
HUM,Humana
HXN,Hexion Specialty Chemicals
I (Fir),First Interstate Bancorporation
IBKR,Interactive Brokers Group
IBM,IBM
IDL,Ideal Basic Industries Inc
IFF,International Flavors & Fragrances
IIN (ITT),ITT Corp. (Original)
IK,Interlake Corp
IKN,IKON Office Solutions Inc
IMSI,IMS International Inc
INGR (Inte),Intergraph Corp
INTC,Intel
IP,International Paper
ITW,Illinois Tool Works
JCI (Old),Johnson Controls (Old)
JCP,J.C. Penney Co Inc
JERR,Jerrico Inc
JNJ,Johnson & Johnson
JP,Jefferson-Pilot Corp.
JPM,JPMorgan Chase
JPM (Old),J. P. Morgan & Co. Inc (Old)
JWN,Nordstrom Inc
K,Kellanova
KATE,Kate Spade & Co
KKR,KKR
KLU,Kaisertech Ltd
KM,Kmart Corp
KMB,Kimberly-Clark
KMG (Ker),Kerr-McGee Corp.
KO,Coca-Cola Company (The)
KODK,Eastman Kodak Co.
KOP,Koppers Holdings Inc
KR,Kroger
KRA (Kra),Kraft Inc
KRI,Knight-Ridder Inc.
LCE,Lone Star Industries Inc
LDG,Longs Drug Stores Inc
LHX,L3Harris
LII,Lennox International
LINB,LIN Broadcasting Corp
LIT,Litton Industries Inc
LKS,Lucky Stores Inc
LLX,Louisiana Land & Exploration Co
LLY,Lilly (Eli)
LMT,Lockheed Martin
LNC,Lincoln National Corp
LOR,Loral Corp.
LOTS,Lotus Development Corp
LOW,Lowe's
LPX,Louisiana-Pacific Corp.
LT,Lorimar Telepictures
LUB,Luby's Inc
MAI,MA.com Inc
MAS,Masco
MAT,Mattel Inc.
MAY,May Dept Stores
MCA,MCA Inc
MCD,McDonald's
MCIC,MCI Communications Corp
MCK,McKesson Corporation
MD (McD),McDonnell Douglas Corp.
MDP,Meredith Corp.
MDR,McDermott Int'l Inc
MDT,Medtronic
MEA,Mead Corp.
MEE,Massey Energy Co.
MEL,Mellon Financial Corp
MER,Merrill Lynch & Co
MHC,Manufacturers Hanover Corp
MHS (Mar.),Marriott Corp.
MKG,Mallinckrodt Inc. (Old)
ML (Mar),Martin Marietta Corp
MLL,MacMillan Inc
MMC,Marsh McLennan
MMM,3M
MNR (Man),Manor Care Inc. (Old)
MO,Altria
MOB,Mobil Corp.
MOH (Moh),Mohasco Corp
MRK,Merck & Co.
MSI,Motorola Solutions
MST,Mercantile Stores Inc
MTI,Morton Thiokol Inc.
MWI,Moore Wallace Inc.
MXS,Maxus Energy Corp
MYG,Maytag Corp.
MZ,Milacron Inc.
N (Inc),Inco Ltd.
NAV,Navistar Int'l Corp
NC,NACCO Industries Inc
NCR,NCR Corp.
NEE,NextEra Energy
NEM,Newmont
NEU,Newmarket Corp
NL,NL Industries Inc
NMK,Niagara Mohawk Holdings Inc.
NOC,Northrop Grumman
NOXLB,Noxell
NSC,Norfolk Southern Railway
NSI,National Service Industries Inc
NSM (Nat),National Semiconductor
NT,Nortel Networks
NUE,Nucor
NWA,Nortwest Airlines
NYN,Nynex Corp.
NYT,New York Times Co
OAT,Quaker Oats Co
OC,Owens Corning
OKE,ONEOK
OM,Outboard Marine Corp.
OMX (Old),OfficeMax Inc (Old)
OXY,Occidental Petroleum
PA (Pri),Primerica Corp
PAC,Pacific Telesis Group
PAS,Pepsiamericas Inc.
PBI,Pitney Bowes Inc
PCAR,Paccar
PCG,PG&E Corporation
PCH,PotlatchDeltic Corp
PCI,Paramount Communications Inc
PCLB,Price Co
PD,Phelps Dodge Corp
PDG,Placer Dome Inc.
PDQ,Prime Hospitality Corp
PEG,Public Service Enterprise Group
PEL,PanEnergy Corp.
PEL (Texas),Texas Eastern Corp
PEP,PepsiCo
PET (Old),Pacific Enterprises
PFE,Pfizer
PG,Procter & Gamble
PGL,Peoples Energy Corp
PH,Parker Hannifin
PHA,Pharmacia Corp.
PHL (Phi),Philips Industries Inc
PHM,PulteGroup
PIN (PSI),PSI Resources Inc
PLL,Pall Corp.
PLTR,Palantir Technologies
PN (Pan),Pan Am Corp
PPG,PPG Industries
PRD,Polaroid Corp
PRM (Pri),Prime Computer Inc.
PSKY,Paramount Skydance Corp
PSY,Pillsbury Co
PVN,Providian Corp.
PZE,PennzEnergy Co.
R,Ryder System Inc
RAD,Rite Aid Corp.
RAL,Ralston Purina Co.
RAM (Ram),Ramada Inc
RBD,Rubbermaid Inc.
RBK,Reebok Int'l Ltd
RD,Royal Dutch Petroleum
RDC,Rowan Companies plc
RDMN,Redman Industries Inc
REN (Rol),Safety Kleen Corp
RJR,RJR Nabisco Inc
RLM,Reynolds Metals Co
RML,Russell Corp.
ROH,Rohm & Hass Co
ROK,Rockwell Automation
ROP,Roper Technologies
RRD,RR Donnelley & Sons Co
RSH,RadioShack Corp.
RTN,Raytheon Co. (Old)
RTX,RTX Corporation
RVTY,Revvity
RYI,Ryerson Holding Corp
S (Sears),Sears Roebuck & Co
SAF,Safeco Corp.
SAI,Sunamerica Inc.
SB (Salomon),Salomon Inc.
SCI,Service Corp. Int'l
SFA,Scientific-Atlanta Inc
SFX,Santa FE Pac Corp
SGP,Schering-Plough Corp.
SHN,Shoney's Inc.
SHW,Sherwin-Williams
SK (Old),Safety Kleen Corp (Old)
SKB,Smithkline Beckman Corp
SKY,Skyline Champion Corp
SLB,Schlumberger
SMI,Springs Industries Inc.
SMS,Shared Medical Systems Corp
SNA,Snap-on
SNT,Sonat Inc.
SO,Southern Company
SOLV,Solventum
SPGI,S&P Global
SPP,Scott Paper Co.
SPXC,SPX Corp.
SQB,Squibb Corp
SQD,Square D Co
STN (J. ),J. P. Stevens & Co
STO,Stone Container Corp.
SUN (Sun),Sunoco Inc (Old)
SVU,Supervalu Inc.
SW,Smurfit WestRock
SWK,Stanley Black & Decker
SYN (Syn),Syntex Corp
SYY,Sysco
T,AT&T
T (Old),AT&T Corp. (Old)
TA,Transamerica Corp.
TAP,Molson Coors Beverage Company
TCOMA,Tele Communications Inc
TDM,Tandem Computers Inc.
TEK,Tektronix Inc.
TEN,Tenneco Inc.
TGNA,TEGNA Inc
TGR,Tiger International
TGT,Target Corporation
THC,Tenet Healthcare Corp.
THY,Transitional Hospitals Corp
TIC,Travelers Corp
TIN,Temple-Inland Inc.
TJX,TJX Companies
TKA,Tonka Corp
TKO,TKO Group Holdings
TKR,Timken Co.
TMC.A,Times Mirror Co Share
TNB,Thomas & Betts Corp
TOY,"Toys ""R"" Us, Inc."
TPL,Texas Pacific Land Corporation
TRCO,Tribune Media Co
TRV,Travelers Companies (The)
TRW (TRW),TRW Inc.
TT,Trane Technologies
TTD,"The Trade Desk, Inc."
TWX (Old),Time Warner Inc. (Old)
TX,Texaco Inc.
TXN,Texas Instruments
TXT,Textron
TXU,TXU Corp.
TXU (Gas),TXU Gas Co.
U,US Airways Group (Old)
UAL (Old),UAL Corp
UCC,Union Camp Corp.
UCL,Unocal Co
UCM,Unicom Corp Holding Co
UCT,United Cable Television
UH,U.S. Home Corp
UIS,Unisys Corp.
UK,Union Carbide Corp Holding Co
UN,Unilever N.V.
UNP,Union Pacific Corporation
UPJ,Upjohn Co.
USG,USG Corp
USH,USLife Corp.
UST,UST Inc.
USW,US West Inc.
VAT,Varity Corp.
VO,Seagram Co. Ltd.
VST,Vistra Corp.
VZ,Verizon
WANG,Wang Laboratories Inc
WCI,Warner Communications Inc
WDAY,"Workday, Inc."
WEN,Wendy's International
WFC,Wells Fargo
WFC (Old),Wells Fargo & Co. (Old)
WHR,Whirlpool Corp
WIN (W-D),Winn-Dixie Stores Inc (Old)
WLA,Warner Lambert Pharmaceutical Co
WLB,Westmoreland Coal Co
WMB,Williams Companies
WMT,Walmart
WMX,Waste Management Inc. (Old)
WPM,West Point-Pepperell
WSM,Williams-Sonoma
WWY,Wrigley Co.
WY,Weyerhaeuser
WYE,Wyeth Corp.
X (Old),USX Corporation
XEL,Xcel Energy
XOM,ExxonMobil
XRX,Xerox Holdings Corp
XYZ,"Block, Inc."
YRCW,YRC Worldwide Inc.
ZE,Zenith Electronics Corp
ZRN,Zurn Industries Inc
