Symbol,Name
NVDA,Nvidia
AAPL,Apple Inc.
MSFT,Microsoft
AMZN,Amazon
GOOGL,Alphabet Inc. (Class A)
GOOG,Alphabet Inc. (Class C)
AVGO,Broadcom Inc.
META,Meta Platforms
TSLA,"Tesla, Inc."
NFLX,Netflix
COST,Costco
ASML,ASML Holding
PLTR,Palantir Technologies
AMD,Advanced Micro Devices Inc.
CSCO,Cisco
AZN,AstraZeneca
TMUS,T-Mobile US
MU,Micron Technology
PEP,PepsiCo
ISRG,Intuitive Surgical
LIN,Linde plc
SHOP,Shopify
INTU,Intuit
AMGN,Amgen
LRCX,Lam Research
AMAT,Applied Materials
APP,Applovin Corp
QCOM,Qualcomm
INTC,Intel
PDD,PDD Holdings
GILD,Gilead Sciences
BKNG,Booking Holdings
TXN,Texas Instruments
KLAC,KLA Corporation
ARM,Arm Holdings
ADBE,Adobe Inc.
PANW,Palo Alto Networks
CRWD,CrowdStrike
HON,Honeywell
ADI,Analog Devices
VRTX,Vertex Pharmaceuticals
CEG,Constellation Energy
ADP,ADP
CMCSA,Comcast
MELI,MercadoLibre
SBUX,Starbucks
ORLY,O'Reilly Automotive
CDNS,Cadence Design Systems
DASH,DoorDash
REGN,Regeneron Pharmaceuticals
MAR,Marriott International
CTAS,Cintas
MDLZ,Mondelez International
SNPS,Synopsys
MNST,Monster Beverage
ABNB,Airbnb
MRVL,Marvell Technology
AEP,American Electric Power
CSX,CSX Corporation
ADSK,Autodesk
WDAY,"Workday, Inc."
TRI,Thomson Reuters Corporation
FTNT,Fortinet
IDXX,Idexx Laboratories
WBD,Warner Bros. Discovery
PYPL,PayPal
ROST,Ross Stores
DDOG,Datadog
PCAR,Paccar
EA,Electronic Arts
MSTR,MicroStrategy Inc.
NXPI,NXP Semiconductors
BKR,Baker Hughes
ROP,Roper Technologies
XEL,Xcel Energy
EXC,Exelon
FAST,Fastenal
ZS,Zscaler
TTWO,Take-Two Interactive
FANG,Diamondback Energy
AXON,Axon Enterprise Inc.
CCEP,Coca-Cola Europacific Partners
PAYX,Paychex
CPRT,Copart
TEAM,Atlassian
KDP,Keurig Dr Pepper
CTSH,Cognizant
GEHC,GE HealthCare
VRSK,Verisk
KHC,Kraft Heinz
CSGP,CoStar Group
ODFL,Old Dominion Freight Line
MCHP,Microchip Technology
CHTR,Charter Communications
BIIB,Biogen
DXCM,DexCom
LULU,Lululemon Athletica
TTD,Trade Desk (The)
GFS,GlobalFoundries
ON,Onsemi
CDW,CDW Corporation
