Symbol,Name
GS,"The Goldman Sachs Group, Inc."
MSFT,Microsoft Corporation
CAT,Caterpillar Inc.
HD,"The Home Depot, Inc."
SHW,Sherwin-Williams
UNH,UnitedHealth Group Incorporated
V,Visa Inc.
AXP,American Express Company
MCD,McDonald's Corporation
JPM,JPMorgan Chase & Co.
AMGN,Amgen Inc.
TRV,"The Travelers Companies, Inc."
IBM,International Business Machines Corporation
CRM,"Salesforce, Inc."
AMZN,"Amazon.com, Inc.amazon.com"
AAPL,Apple Inc.
BA,The Boeing Company
HON,Honeywell International Inc.
JNJ,Johnson & Johnson
NVDA,Nvidia
MMM,3M Company
PG,The Procter & Gamble Company
CVX,Chevron Corporation
DIS,The Walt Disney Company
WMT,Walmart Inc.
MRK,"Merck & Co., Inc."
NKE,"Nike, Inc."
KO,The Coca-Cola Company
CSCO,"Cisco Systems, Inc."
VZ,Verizon Communications Inc.
