Symbol,Name
AA,Alcoa Inc
AAL (Alex),Alexander & Alexander Services Inc
AAPL,Apple Inc.
AAV,Avatex Corp (Old)
ABI,Applied Biosystems Inc.
ABS,Albertson's Inc.
ABT,Abbott Laboratories
ACKH,Armstrong Holding Inc
ACV,Alberto-Culver Co.
ACY,American Cyanamid Co
ADM,Archer Daniels Midland
ADP,Automatic Data Processing
ADSK,Autodesk
AEP,American Electric Power
AET,Aetna Inc.
AGC,American General Insurance Co
AHM,H. F. Ahmanson & Co.
AIG,American International Group
AIT (Ame),Ameritech Corp.
AL (Alc),Alcan Inc.
AM,American Greetings Corp
AMD,Advanced Micro Devices
AMH (Amd),Amdahl Corp.
AMP (Old),Amp Inc.
AMR (AMR),AMR Corp.
AMT (Acme),Acme-Cleveland Corp
AMX (AMA),AMAX Inc.
AN (Amoco),Amoco Corp.
ANDW,Andrew Corp.
ANV,Aeroquip Vickers Inc
APD,Air Products
APO,Apollo Global Management
AR (Asa),Asarco Inc.
ARC (Atl),Atlantic Richfield Co
AS,Armco Inc.
ASC (Ame),American Stores Co.
ASH,Ashland Global Holdings Inc
ATI,Allegheny Technologies Inc.
AVP,Avon Products Inc
AVY,Avery Dennison
AXP,American Express
BA,Boeing
BAC,Bank of America
BAC (Old),BankAmerica Corp. (Old)
BALL,Ball Corporation
BAX,Baxter International
BBI (Bar),Barnett Banks Inc.
BC,Brunswick Corp.
BCO,Brinks Co.
BCR,C. R. Bard Inc
BDK,Black & Decker Manufacturing
BDX,Becton Dickinson
BEAM (Sun),Beam Suntory Inc
BEV,Beverly Enterprises Inc.
BF.B,Brown–Forman
BFI,Browning Ferris Industries Inc
BFO,BestFoods
BGG,Briggs & Stratton Corp
BKB,Bankboston Corp.
BKR,Baker Hughes
BLS,BellSouth Corp.
BLY,Bally Entertainment Corp.
BMET,Biomet Inc.
BMS,Bemis Company Inc
BMY,Bristol Myers Squibb
BNI,Burlington Northern Santa Fe Corp
BNL,Beneficial Corp.
BNSSA,BNS Holding Inc
BOL,Bausch & Lomb Inc.
BS,Bethlehem Steel Corp
BSET,Bassett Furniture Industries Inc
BT,Bankers Trust Corp.
BUD (Anh),Anheuser-Busch Inc.
BWY (Broa),Broadway Stores Inc
C,Citigroup
C (Chrysler),Chrysler Corp.
CA,CA Inc
CAG,Conagra Brands
CAL,Caleres Inc
CAT,Caterpillar Inc.
CB (Old),Chubb Corp. (Old)
CBB (Cal),Caliber System Inc
CBE,Cooper Industries plc
CBS (Inc),CBS Inc.
CBS (Old),CBS Corp. (Old)
CC (Circ),Circuit City Stores Inc.
CCB (Cap),Capital Cities/ABC Inc.
CCI (Citi),Citicorp Inc (Old)
CCK,Crown Holdings Inc
CEG (Old),Constellation Energy Group Inc (Old)
CEM,Chemfirst Inc
CEN,Ceridian Corp.
CG,Columbia Energy Group
CGP,Coastal Corp.
CHA,Champion International Corp
CHRS (Char),Charming Shoppes Inc.
CI,Cigna
CIC,Continental Corp
CKL,Clark Equipment Co
CL,Colgate-Palmolive
CLX,Clorox
CMB,Chase Manhattan Corp. (Old)
CMCSK (Old),Comcast Corp (Old)
CMI,Cummins
CNA,CNA Financial Corp
CNG,Consolidated Natural Gas Co
CNP,CenterPoint Energy
CNW,Con-Way Inc.
COIN,Coinbase Global
COP,ConocoPhillips
CPB,Campbell Soup Company
CPQ,Compaq Computer Corp
CR,Crane Co.
CRR (Con),Conrail Inc.
CRWD,CrowdStrike
CSC,Computer Sciences Corp.
CSR,Central & South West Corp
CSX,CSX Corporation
CTB,Cooper Tire & Rubber Co.
CTCO (Cro),Cross & Trecker Corp
CTX,Centex Corp.
CUE (Qua),Quantum Chemical Corp
CVA,Covanta Holding Corp
CVN (C&S),C&S/Sovran Corp
CVS,CVS Health
CVX,Chevron Corporation
CYM,Cyprus Amax Minerals Co
CYR,Cray Research Inc
CZR (Har),Harrah's Entertainment
D,Dominion Energy
DAL,Delta Air Lines
DAN,Dana Inc
DASH,DoorDash
DD,DuPont
DD (Old),DuPont Co (Old)
DDOG,Datadog
DDS,Dillard's Inc.
DE,Deere & Company
DEC,Digital Equipment Corp
DGN,Data General Corp.
DI,Dresser Industries Inc.
DIGI,DSC Communications Corp.
DIS,Walt Disney Company (The)
DJ,Dow Jones & Co. Inc.
DLX,Deluxe Corp.
DNB,Dun & Bradstreet Corp
DOV,Dover Corporation
DPT,Datapoint Corp
DTE,DTE Energy
DUK,Duke Energy
EC,Engelhard Corp.
ECH,Echlin Inc.
ECL,Ecolab
ECO,Echo Bay Mines Ltd
ED,Consolidated Edison
EFU,Eastern Enterprises
EIX,Edison International
EMR,Emerson Electric
ENRNQ,Enron Corp.
ERIE,Erie Indemnity
ESY,E-Systems Inc
ETN,Eaton Corporation
ETR,Entergy
EXC,Exelon
EXE,Expand Energy
F,Ford Motor Company
FBF,FleetBoston Financial Group Inc
FBNI,Furniture Brands International
FBO,Federal Paper Board Inc
FCN (Fir),First Chicago NBD Corp
FDX,FedEx
FE,FirstEnergy
FFB,First Fidelity Bancorp
FG (USF),USF&G Corp
FJ,Fort James Corp.
FJCC,Fedders Corp
FL,Foot Locker Inc.
FLE,Fleetwood Enterprises Inc
FLM,Fleming Companies
FMC,FMC Corp
FNB (Fir),First Chicago Corp. (Old)
FNMA,Fannie Mae (FNMA)
FWLT,Foster Wheeler AG
G (Gil),Gillette Co.
GAP,The Great Atlantic & Pacific Tea Co
GAS (Nico),Nicor Inc.
GCO,Genesco Inc
GD,General Dynamics
GDDY,GoDaddy
GDW,Golden West Financial
GE,GE Aerospace
GEB,Gerber Products Co
GEV,GE Vernova
GFS.A,Giant Food Inc.
GIS,General Mills
GL,Globe Life
GLW,Corning Inc.
GM,General Motors
GOSHA,OshKosh B'gosh Inc.
GP,Georgia-Pacific Group
GPC,Genuine Parts Company
GPS,The Gap Inc
GQ,Grumman Corp
GR,Goodrich Corp.
GRA,W. R. Grace & Co
GRN,General Re Corp.
GSX,General Signal Corp
GT,The Goodyear Tire & Rubber Co
GTE (GTE),GTE Corp.
GWF,Great Western Financial Corp
GWO,Genesis Worldwide Inc
GWW,W. W. Grainger
H (Har),Harcourt General Inc.
HAL,Halliburton
HAS,Hasbro
HBJ,Harcourt Brace Jovanovich
HD,Home Depot (The)
HDLM,Handleman Co.
HI (Hou),Household International Inc
HLT,Hilton Worldwide
HM,Homestake Mining Co
HMX,Hartmarx Corp
HNZ,H. J. Heinz Company
HON,Honeywell
HON (Old),Honeywell Inc. (Old)
HP,Helmerich & Payne Inc
HPC,Hercules Inc.
HPH,Harnischfeger Industries
HPQ,HP Inc.
HRB,H&R Block Inc
HSH,Hillshire Brands Co
HSY,Hershey Company (The)
HUM,Humana
HXN,Hexion Specialty Chemicals
I (Fir),First Interstate Bancorporation
IBKR,Interactive Brokers Group
IBM,IBM
IFF,International Flavors & Fragrances
IIN (ITT),ITT Corp. (Original)
IK,Interlake Corp
IKN,IKON Office Solutions Inc
INGR (Inte),Intergraph Corp
INTC,Intel
IP,International Paper
ITW,Illinois Tool Works
JCI,Johnson Controls
JCI (Old),Johnson Controls (Old)
JCP,J.C. Penney Co Inc
JH,John H. Harland Co.
JNJ,Johnson & Johnson
JOS,Jostens Inc.
JP,Jefferson-Pilot Corp.
JPM,JPMorgan Chase
JPM (Old),J. P. Morgan & Co. Inc (Old)
JWN,Nordstrom Inc
JWP,JWP Inc.
K,Kellanova
KATE,Kate Spade & Co
KBH,KB Home
KKR,KKR
KM,Kmart Corp
KMB,Kimberly-Clark
KMG (Ker),Kerr-McGee Corp.
KO,Coca-Cola Company (The)
KODK,Eastman Kodak Co.
KR,Kroger
KRI,Knight-Ridder Inc.
KWP,King World Productions Inc.
LCE,Lone Star Industries Inc
LDG,Longs Drug Stores Inc
LHX,L3Harris
LII,Lennox International
LIT,Litton Industries Inc
LLX,Louisiana Land & Exploration Co
LLY,Lilly (Eli)
LMT,Lockheed Martin
LNC,Lincoln National Corp
LOR,Loral Corp.
LOTS,Lotus Development Corp
LOW,Lowe's
LPX,Louisiana-Pacific Corp.
LUB,Luby's Inc
MAI,MA.com Inc
MAS,Masco
MAT,Mattel Inc.
MAY,May Dept Stores
MCA,MCA Inc
MCD,McDonald's
MCIC,MCI Communications Corp
MCK,McKesson Corporation
MD (McD),McDonnell Douglas Corp.
MDP,Meredith Corp.
MDR,McDermott Int'l Inc
MDT,Medtronic
MEA,Mead Corp.
MEE,Massey Energy Co.
MEL,Mellon Financial Corp
MER,Merrill Lynch & Co
MGI,MoneyGram Int'l Inc
MHC,Manufacturers Hanover Corp
MHS (Mar.),Marriott Corp.
MII,Morton International Inc.
MIL,Millipore Corp
MKG,Mallinckrodt Inc. (Old)
ML (Mar),Martin Marietta Corp
MMC,Marsh McLennan
MMM,3M
MNR (Man),Manor Care Inc. (Old)
MO,Altria
MOB,Mobil Corp.
MRK,Merck & Co.
MRN,Morrison Knudsen Corp.
MSI,Motorola Solutions
MST,Mercantile Stores Inc
MWI,Moore Wallace Inc.
MXS,Maxus Energy Corp
MYG,Maytag Corp.
MZ,Milacron Inc.
N (Inc),Inco Ltd.
NAE (Nor),NorAm Energy Corp.
