Symbol,Name
GS,"The Goldman Sachs Group, Inc."
MSFT,Microsoft Corporation
CAT,Caterpillar Inc.
HD,"The Home Depot, Inc."
SHW,Sherwin-Williams
UNH,UnitedHealth Group Incorporated
V,Visa Inc.
AXP,American Express Company
JPM,JPMorgan Chase & Co.
MCD,McDonald's Corporation
TRV,"The Travelers Companies, Inc."
AMGN,Amgen Inc.
IBM,International Business Machines Corporation
CRM,"Salesforce, Inc."
AAPL,Apple Inc.
AMZN,"Amazon.com, Inc.amazon.com"
BA,The Boeing Company
HON,Honeywell International Inc.
JNJ,Johnson & Johnson
NVDA,Nvidia
PG,The Procter & Gamble Company
MMM,3M Company
CVX,Chevron Corporation
DIS,The Walt Disney Company
WMT,Walmart Inc.
MRK,"Merck & Co., Inc."
NKE,"Nike, Inc."
KO,The Coca-Cola Company
CSCO,"Cisco Systems, Inc."
VZ,Verizon Communications Inc.
