Symbol,Name
GS,"The Goldman Sachs Group, Inc."
MSFT,Microsoft Corporation
CAT,Caterpillar Inc.
HD,"The Home Depot, Inc."
UNH,UnitedHealth Group Incorporated
SHW,Sherwin-Williams
AXP,American Express Company
V,Visa Inc.
JPM,JPMorgan Chase & Co.
MCD,McDonald's Corporation
IBM,International Business Machines Corporation
TRV,"The Travelers Companies, Inc."
AMGN,Amgen Inc.
AAPL,Apple Inc.
CRM,"Salesforce, Inc."
AMZN,"Amazon.com, Inc.amazon.com"
BA,The Boeing Company
HON,Honeywell International Inc.
NVDA,Nvidia
JNJ,Johnson & Johnson
CVX,Chevron Corporation
MMM,3M Company
PG,The Procter & Gamble Company
DIS,The Walt Disney Company
WMT,Walmart Inc.
MRK,"Merck & Co., Inc."
NKE,"Nike, Inc."
CSCO,"Cisco Systems, Inc."
KO,The Coca-Cola Company
VZ,Verizon Communications Inc.
